"ap_id","utility_id","geoid","region_name","sample_hh_id"
11349681,384,60014223002,"Alameda County",64
10642529,384,60014223002,"Alameda County",65
11393498,384,60014223002,"Alameda County",66
11349651,384,60014223002,"Alameda County",67
11393649,384,60014223002,"Alameda County",68
11393451,384,60014223002,"Alameda County",69
11393600,384,60014223002,"Alameda County",70
11393563,384,60014223002,"Alameda County",71
11393466,384,60014223002,"Alameda County",72
11393631,384,60014223002,"Alameda County",73
11393595,384,60014223002,"Alameda County",74
10642500,384,60014223002,"Alameda County",75
11393461,384,60014223002,"Alameda County",76
11343717,384,60014223002,"Alameda County",77
11393495,384,60014223002,"Alameda County",78
11393525,384,60014223002,"Alameda County",79
11349716,384,60014223002,"Alameda County",80
10832961,384,60014228001,"Alameda County",81
11293003,384,60014228001,"Alameda County",82
10832953,384,60014228001,"Alameda County",83
10832968,384,60014228001,"Alameda County",84
10832960,384,60014228001,"Alameda County",85
10832949,384,60014228001,"Alameda County",86
10832969,384,60014228001,"Alameda County",87
11293031,384,60014228001,"Alameda County",88
10834801,384,60014228001,"Alameda County",89
10834813,384,60014228001,"Alameda County",90
10834632,384,60014228001,"Alameda County",91
10834831,384,60014228001,"Alameda County",92
10834751,384,60014228001,"Alameda County",93
10832955,384,60014228001,"Alameda County",94
10834622,384,60014228001,"Alameda County",95
10834734,384,60014228001,"Alameda County",96
10832972,384,60014228001,"Alameda County",97
10832974,384,60014228001,"Alameda County",98
10832950,384,60014228001,"Alameda County",99
10832971,384,60014228001,"Alameda County",100
11351509,384,60014233003,"Alameda County",101
11277301,384,60014233003,"Alameda County",102
11349955,384,60014233003,"Alameda County",103
11354425,384,60014233003,"Alameda County",104
11354310,384,60014233003,"Alameda County",105
11354384,384,60014233003,"Alameda County",106
10640414,384,60014233003,"Alameda County",107
11354321,384,60014233003,"Alameda County",108
11354399,384,60014233003,"Alameda County",109
11278282,384,60014233003,"Alameda County",110
10642343,384,60014233003,"Alameda County",111
10640264,384,60014233003,"Alameda County",112
11354377,384,60014233003,"Alameda County",113
11347114,384,60014233003,"Alameda County",114
11347115,384,60014233003,"Alameda County",115
10640406,384,60014233003,"Alameda County",116
11351495,384,60014233003,"Alameda County",117
11354414,384,60014233003,"Alameda County",118
11278287,384,60014233003,"Alameda County",119
11354395,384,60014233003,"Alameda County",120
11403705,384,60014237002,"Alameda County",121
11292854,384,60014237002,"Alameda County",122
11403590,384,60014237002,"Alameda County",123
11403585,384,60014237002,"Alameda County",124
11403425,384,60014237002,"Alameda County",125
11403603,384,60014237002,"Alameda County",126
11292862,384,60014237002,"Alameda County",127
11403424,384,60014237002,"Alameda County",128
11292811,384,60014237002,"Alameda County",129
11403460,384,60014237002,"Alameda County",130
11403471,384,60014237002,"Alameda County",131
11403419,384,60014237002,"Alameda County",132
11292624,384,60014237002,"Alameda County",133
11403730,384,60014237002,"Alameda County",134
11292881,384,60014237002,"Alameda County",135
11403763,384,60014237002,"Alameda County",136
11403463,384,60014237002,"Alameda County",137
11403727,384,60014237002,"Alameda County",138
11292447,384,60014237002,"Alameda County",139
11403621,384,60014237002,"Alameda County",140
11457611,384,60014261002,"Alameda County",141
11457620,384,60014261002,"Alameda County",142
11457651,384,60014261002,"Alameda County",143
11457828,384,60014261002,"Alameda County",144
11474926,384,60014261002,"Alameda County",145
11457616,384,60014261002,"Alameda County",146
11466867,384,60014261002,"Alameda County",147
11457610,384,60014261002,"Alameda County",148
11457771,384,60014261002,"Alameda County",149
11457754,384,60014261002,"Alameda County",150
11457647,384,60014261002,"Alameda County",151
11457744,384,60014261002,"Alameda County",152
11457751,384,60014261002,"Alameda County",153
11457635,384,60014261002,"Alameda County",154
11457657,384,60014261002,"Alameda County",155
11469918,384,60014261002,"Alameda County",156
11466837,384,60014261002,"Alameda County",157
11466842,384,60014261002,"Alameda County",158
11474869,384,60014261002,"Alameda County",159
11474934,384,60014261002,"Alameda County",160
11411012,384,60014305001,"Alameda County",161
11410838,384,60014305001,"Alameda County",162
11421769,384,60014305001,"Alameda County",163
11503377,384,60014305001,"Alameda County",164
10055620,384,60014305001,"Alameda County",165
11420081,384,60014305001,"Alameda County",166
11503404,384,60014305001,"Alameda County",167
11410871,384,60014305001,"Alameda County",168
10045646,384,60014305001,"Alameda County",169
10055573,384,60014305001,"Alameda County",170
11425675,384,60014305001,"Alameda County",171
10055605,384,60014305001,"Alameda County",172
11420175,384,60014305001,"Alameda County",173
11420201,384,60014305001,"Alameda County",174
10055767,384,60014305001,"Alameda County",175
11421792,384,60014305001,"Alameda County",176
11418769,384,60014305001,"Alameda County",177
11420158,384,60014305001,"Alameda County",178
11421847,384,60014305001,"Alameda County",179
10055680,384,60014305001,"Alameda County",180
9642883,357,60014351022,"Alameda County",181
9646638,357,60014351022,"Alameda County",182
9652288,357,60014351022,"Alameda County",183
9642846,357,60014351022,"Alameda County",184
9642873,357,60014351022,"Alameda County",185
9642947,357,60014351022,"Alameda County",186
9652257,357,60014351022,"Alameda County",187
9657701,357,60014351022,"Alameda County",188
9642894,357,60014351022,"Alameda County",189
9643249,357,60014351022,"Alameda County",190
9657278,357,60014351022,"Alameda County",191
9646609,357,60014351022,"Alameda County",192
9642858,357,60014351022,"Alameda County",193
9643263,357,60014351022,"Alameda County",194
9652277,357,60014351022,"Alameda County",195
9662745,357,60014351022,"Alameda County",196
9642877,357,60014351022,"Alameda County",197
9646653,357,60014351022,"Alameda County",198
9642817,357,60014351022,"Alameda County",199
9652311,357,60014351022,"Alameda County",200
9553799,357,60014378002,"Alameda County",201
9552679,357,60014378002,"Alameda County",202
9552747,357,60014378002,"Alameda County",203
9557802,357,60014378002,"Alameda County",204
9557600,357,60014378002,"Alameda County",205
9552712,357,60014378002,"Alameda County",206
9557985,357,60014378002,"Alameda County",207
9553540,357,60014378002,"Alameda County",208
9553683,357,60014378002,"Alameda County",209
9557646,357,60014378002,"Alameda County",210
9557986,357,60014378002,"Alameda County",211
9553532,357,60014378002,"Alameda County",212
9553688,357,60014378002,"Alameda County",213
9553613,357,60014378002,"Alameda County",214
9557720,357,60014378002,"Alameda County",215
9557606,357,60014378002,"Alameda County",216
9557763,357,60014378002,"Alameda County",217
9553793,357,60014378002,"Alameda County",218
9557604,357,60014378002,"Alameda County",219
9552660,357,60014378002,"Alameda County",220
9613060,15,60014402003,"Alameda County",221
9661047,15,60014402003,"Alameda County",222
9631924,15,60014402003,"Alameda County",223
9660906,15,60014402003,"Alameda County",224
9605347,15,60014402003,"Alameda County",225
9631816,15,60014402003,"Alameda County",226
9660438,15,60014402003,"Alameda County",227
9660459,15,60014402003,"Alameda County",228
9631921,15,60014402003,"Alameda County",229
9631908,15,60014402003,"Alameda County",230
9631833,15,60014402003,"Alameda County",231
9660926,15,60014402003,"Alameda County",232
9605336,15,60014402003,"Alameda County",233
9660895,15,60014402003,"Alameda County",234
9605435,15,60014402003,"Alameda County",235
9661024,15,60014402003,"Alameda County",236
9661139,15,60014402003,"Alameda County",237
9605430,15,60014402003,"Alameda County",238
9660999,15,60014402003,"Alameda County",239
9661059,15,60014402003,"Alameda County",240
9615405,15,60014425004,"Alameda County",241
9602235,15,60014425004,"Alameda County",242
9602496,15,60014425004,"Alameda County",243
9615178,15,60014425004,"Alameda County",244
9607627,15,60014425004,"Alameda County",245
9606711,15,60014425004,"Alameda County",246
9612061,15,60014425004,"Alameda County",247
9615235,15,60014425004,"Alameda County",248
9615376,15,60014425004,"Alameda County",249
9602502,15,60014425004,"Alameda County",250
9602174,15,60014425004,"Alameda County",251
9615429,15,60014425004,"Alameda County",252
9606719,15,60014425004,"Alameda County",253
9615326,15,60014425004,"Alameda County",254
9606674,15,60014425004,"Alameda County",255
9615407,15,60014425004,"Alameda County",256
9600851,15,60014425004,"Alameda County",257
9602084,15,60014425004,"Alameda County",258
9639072,15,60014425004,"Alameda County",259
9612071,15,60014425004,"Alameda County",260
9613883,15,60014443012,"Alameda County",261
9612315,15,60014443012,"Alameda County",262
9596676,15,60014443012,"Alameda County",263
9596085,15,60014443012,"Alameda County",264
9633312,15,60014443012,"Alameda County",265
9613892,15,60014443012,"Alameda County",266
9596687,15,60014443012,"Alameda County",267
9596115,15,60014443012,"Alameda County",268
9626705,15,60014443012,"Alameda County",269
9596054,15,60014443012,"Alameda County",270
9633261,15,60014443012,"Alameda County",271
9633242,15,60014443012,"Alameda County",272
9595967,15,60014443012,"Alameda County",273
9610745,15,60014443012,"Alameda County",274
9596133,15,60014443012,"Alameda County",275
9626713,15,60014443012,"Alameda County",276
9613761,15,60014443012,"Alameda County",277
9612112,15,60014443012,"Alameda County",278
9633220,15,60014443012,"Alameda County",279
9596127,15,60014443012,"Alameda County",280
7506869,218,60014505022,"Alameda County",281
9704931,218,60014505022,"Alameda County",282
7501666,218,60014505022,"Alameda County",283
7501634,218,60014505022,"Alameda County",284
9668583,218,60014505022,"Alameda County",285
9668692,218,60014505022,"Alameda County",286
7506908,218,60014505022,"Alameda County",287
9668556,218,60014505022,"Alameda County",288
9704851,218,60014505022,"Alameda County",289
7506936,218,60014505022,"Alameda County",290
7501781,218,60014505022,"Alameda County",291
7501110,218,60014505022,"Alameda County",292
11410268,218,60014505022,"Alameda County",293
7506923,218,60014505022,"Alameda County",294
9668666,218,60014505022,"Alameda County",295
7501711,218,60014505022,"Alameda County",296
7501249,218,60014505022,"Alameda County",297
9668558,218,60014505022,"Alameda County",298
7501208,218,60014505022,"Alameda County",299
7502742,218,60014505022,"Alameda County",300
7174989,403,60014507452,"Alameda County",301
7174946,,60014507452,"Alameda County",302
3843238,403,60014507452,"Alameda County",303
7514396,403,60014507452,"Alameda County",304
7502486,403,60014507452,"Alameda County",305
7174983,403,60014507452,"Alameda County",306
7502152,403,60014507452,"Alameda County",307
7502180,403,60014507452,"Alameda County",308
7513939,,60014507452,"Alameda County",309
7500931,403,60014507452,"Alameda County",310
7513912,,60014507452,"Alameda County",311
7502544,403,60014507452,"Alameda County",312
7502059,403,60014507452,"Alameda County",313
3843462,403,60014507452,"Alameda County",314
7175048,403,60014507452,"Alameda County",315
7174994,403,60014507452,"Alameda County",316
3843497,403,60014507452,"Alameda County",317
3843270,403,60014507452,"Alameda County",318
3838103,403,60014507452,"Alameda County",319
7501058,,60014507452,"Alameda County",320
7177301,267,60014517032,"Alameda County",321
7177304,267,60014517032,"Alameda County",322
7186495,267,60014517032,"Alameda County",323
7199489,267,60014517032,"Alameda County",324
7177263,267,60014517032,"Alameda County",325
7177315,267,60014517032,"Alameda County",326
7191939,267,60014517032,"Alameda County",327
7177259,267,60014517032,"Alameda County",328
7199367,267,60014517032,"Alameda County",329
7168853,267,60014517032,"Alameda County",330
7177282,267,60014517032,"Alameda County",331
7177437,267,60014517032,"Alameda County",332
7509771,267,60014517032,"Alameda County",333
7199302,267,60014517032,"Alameda County",334
7168795,267,60014517032,"Alameda County",335
3840725,267,60014517032,"Alameda County",336
7168800,267,60014517032,"Alameda County",337
7168919,267,60014517032,"Alameda County",338
7199469,267,60014517032,"Alameda County",339
7177389,267,60014517032,"Alameda County",340
7192295,267,60014517041,"Alameda County",341
7192285,267,60014517041,"Alameda County",342
7190923,267,60014517041,"Alameda County",343
7186485,267,60014517041,"Alameda County",344
7173814,267,60014517041,"Alameda County",345
7186584,267,60014517041,"Alameda County",346
7192302,267,60014517041,"Alameda County",347
7186586,267,60014517041,"Alameda County",348
7186618,267,60014517041,"Alameda County",349
7173792,267,60014517041,"Alameda County",350
7173752,267,60014517041,"Alameda County",351
7173897,267,60014517041,"Alameda County",352
7173775,267,60014517041,"Alameda County",353
7173787,267,60014517041,"Alameda County",354
7199386,267,60014517041,"Alameda County",355
7199362,267,60014517041,"Alameda County",356
7190914,267,60014517041,"Alameda County",357
7186533,267,60014517041,"Alameda County",358
7199402,267,60014517041,"Alameda County",359
7173707,267,60014517041,"Alameda County",360
1460463,1,60374026003,"SAWPA",361
1461123,1,60374026003,"SAWPA",362
1460502,1,60374026003,"SAWPA",363
1460465,1,60374026003,"SAWPA",364
1461131,1,60374026003,"SAWPA",365
1460664,1,60374026003,"SAWPA",366
1460321,1,60374026003,"SAWPA",367
1460515,1,60374026003,"SAWPA",368
1461135,1,60374026003,"SAWPA",369
1461150,1,60374026003,"SAWPA",370
1461130,1,60374026003,"SAWPA",371
1460752,1,60374026003,"SAWPA",372
1460504,1,60374026003,"SAWPA",373
1460706,1,60374026003,"SAWPA",374
1443046,1,60374026003,"SAWPA",375
1461158,1,60374026003,"SAWPA",376
1460729,1,60374026003,"SAWPA",377
1461172,1,60374026003,"SAWPA",378
1443049,1,60374026003,"SAWPA",379
1460436,1,60374026003,"SAWPA",380
1462991,1,60374028011,"SAWPA",381
1462896,1,60374028011,"SAWPA",382
1446396,1,60374028011,"SAWPA",383
1461022,1,60374028011,"SAWPA",384
1462924,1,60374028011,"SAWPA",385
1448706,1,60374028011,"SAWPA",386
1448678,1,60374028011,"SAWPA",387
1448704,1,60374028011,"SAWPA",388
1448794,1,60374028011,"SAWPA",389
1446390,1,60374028011,"SAWPA",390
1448723,1,60374028011,"SAWPA",391
1449075,1,60374028011,"SAWPA",392
1463015,1,60374028011,"SAWPA",393
1463025,1,60374028011,"SAWPA",394
1449041,1,60374028011,"SAWPA",395
1461061,1,60374028011,"SAWPA",396
1462944,1,60374028011,"SAWPA",397
1461083,1,60374028011,"SAWPA",398
1446420,1,60374028011,"SAWPA",399
1446381,1,60374028011,"SAWPA",400
1375688,362,60590014031,"SAWPA",401
88749,330,60590014031,"SAWPA",402
88765,330,60590014031,"SAWPA",403
1369203,330,60590014031,"SAWPA",404
4958565,330,60590014031,"SAWPA",405
88756,362,60590014031,"SAWPA",406
1375664,330,60590014031,"SAWPA",407
1375658,330,60590014031,"SAWPA",408
1369150,362,60590014031,"SAWPA",409
1375755,330,60590014031,"SAWPA",410
88720,330,60590014031,"SAWPA",411
4957287,362,60590014031,"SAWPA",412
1375862,362,60590014031,"SAWPA",413
4958554,330,60590014031,"SAWPA",414
88833,362,60590014031,"SAWPA",415
1375732,362,60590014031,"SAWPA",416
4956237,362,60590014031,"SAWPA",417
4958543,330,60590014031,"SAWPA",418
1375794,362,60590014031,"SAWPA",419
1375700,362,60590014031,"SAWPA",420
4995642,23,60590117152,"SAWPA",421
4998194,23,60590117152,"SAWPA",422
5010613,23,60590117152,"SAWPA",423
100217,23,60590117152,"SAWPA",424
4998199,23,60590117152,"SAWPA",425
4998160,23,60590117152,"SAWPA",426
99231,23,60590117152,"SAWPA",427
97071,23,60590117152,"SAWPA",428
4995611,23,60590117152,"SAWPA",429
4995646,23,60590117152,"SAWPA",430
4998110,23,60590117152,"SAWPA",431
4993459,23,60590117152,"SAWPA",432
99177,23,60590117152,"SAWPA",433
5010656,23,60590117152,"SAWPA",434
4992967,23,60590117152,"SAWPA",435
4997665,23,60590117152,"SAWPA",436
5010648,23,60590117152,"SAWPA",437
99233,23,60590117152,"SAWPA",438
4998263,23,60590117152,"SAWPA",439
5010686,23,60590117152,"SAWPA",440
5002489,23,60590117161,"SAWPA",441
5002652,23,60590117161,"SAWPA",442
5001234,23,60590117161,"SAWPA",443
5001243,23,60590117161,"SAWPA",444
5002524,23,60590117161,"SAWPA",445
5002478,23,60590117161,"SAWPA",446
5002467,23,60590117161,"SAWPA",447
5001171,23,60590117161,"SAWPA",448
5002547,23,60590117161,"SAWPA",449
5002667,23,60590117161,"SAWPA",450
5002503,23,60590117161,"SAWPA",451
5001586,23,60590117161,"SAWPA",452
5001599,23,60590117161,"SAWPA",453
5002515,23,60590117161,"SAWPA",454
5001590,23,60590117161,"SAWPA",455
5001240,23,60590117161,"SAWPA",456
5002426,23,60590117161,"SAWPA",457
5002691,23,60590117161,"SAWPA",458
5001204,23,60590117161,"SAWPA",459
5001624,23,60590117161,"SAWPA",460
96648,118,60590218023,"SAWPA",461
54201,118,60590218023,"SAWPA",462
97598,118,60590218023,"SAWPA",463
4975150,118,60590218023,"SAWPA",464
4970955,118,60590218023,"SAWPA",465
96682,118,60590218023,"SAWPA",466
4977435,118,60590218023,"SAWPA",467
4971165,118,60590218023,"SAWPA",468
4975162,118,60590218023,"SAWPA",469
4977459,118,60590218023,"SAWPA",470
4975159,118,60590218023,"SAWPA",471
4971169,118,60590218023,"SAWPA",472
96623,118,60590218023,"SAWPA",473
4977434,118,60590218023,"SAWPA",474
4977427,118,60590218023,"SAWPA",475
4975182,118,60590218023,"SAWPA",476
4971118,118,60590218023,"SAWPA",477
4975186,118,60590218023,"SAWPA",478
4971050,118,60590218023,"SAWPA",479
4975199,118,60590218023,"SAWPA",480
4976514,118,60590218242,"SAWPA",481
4976242,118,60590218242,"SAWPA",482
4970559,118,60590218242,"SAWPA",483
4976121,118,60590218242,"SAWPA",484
4976483,118,60590218242,"SAWPA",485
4970572,118,60590218242,"SAWPA",486
4972166,118,60590218242,"SAWPA",487
4969565,118,60590218242,"SAWPA",488
4975751,118,60590218242,"SAWPA",489
4970608,118,60590218242,"SAWPA",490
4976215,118,60590218242,"SAWPA",491
4975843,118,60590218242,"SAWPA",492
4976529,118,60590218242,"SAWPA",493
4975817,118,60590218242,"SAWPA",494
62265,118,60590218242,"SAWPA",495
66339,118,60590218242,"SAWPA",496
62274,118,60590218242,"SAWPA",497
4972162,118,60590218242,"SAWPA",498
4976205,118,60590218242,"SAWPA",499
4976222,118,60590218242,"SAWPA",500
5988286,225,60590524204,"SAWPA",501
5988407,225,60590524204,"SAWPA",502
5988381,225,60590524204,"SAWPA",503
5988308,225,60590524204,"SAWPA",504
5987566,225,60590524204,"SAWPA",505
5988767,225,60590524204,"SAWPA",506
5988773,225,60590524204,"SAWPA",507
5988821,225,60590524204,"SAWPA",508
5988373,225,60590524204,"SAWPA",509
5988647,225,60590524204,"SAWPA",510
5988346,225,60590524204,"SAWPA",511
5988460,225,60590524204,"SAWPA",512
5987606,225,60590524204,"SAWPA",513
5988389,225,60590524204,"SAWPA",514
5987677,225,60590524204,"SAWPA",515
5987690,225,60590524204,"SAWPA",516
5987955,225,60590524204,"SAWPA",517
5987660,225,60590524204,"SAWPA",518
5988690,225,60590524204,"SAWPA",519
5988309,225,60590524204,"SAWPA",520
6005686,225,60590524252,"SAWPA",521
6005868,225,60590524252,"SAWPA",522
6015276,225,60590524252,"SAWPA",523
6005840,225,60590524252,"SAWPA",524
6015316,225,60590524252,"SAWPA",525
6015382,225,60590524252,"SAWPA",526
6005850,225,60590524252,"SAWPA",527
6015293,225,60590524252,"SAWPA",528
6015230,225,60590524252,"SAWPA",529
6006502,225,60590524252,"SAWPA",530
6005796,225,60590524252,"SAWPA",531
6015419,225,60590524252,"SAWPA",532
6005830,225,60590524252,"SAWPA",533
6005831,225,60590524252,"SAWPA",534
6006543,225,60590524252,"SAWPA",535
6005940,225,60590524252,"SAWPA",536
6015431,225,60590524252,"SAWPA",537
6005949,225,60590524252,"SAWPA",538
6015433,225,60590524252,"SAWPA",539
6015409,225,60590524252,"SAWPA",540
6000135,225,60590524261,"SAWPA",541
6000425,225,60590524261,"SAWPA",542
6001290,225,60590524261,"SAWPA",543
5969938,225,60590524261,"SAWPA",544
6001484,225,60590524261,"SAWPA",545
6000667,225,60590524261,"SAWPA",546
5998834,225,60590524261,"SAWPA",547
5999950,225,60590524261,"SAWPA",548
6000655,225,60590524261,"SAWPA",549
5999966,225,60590524261,"SAWPA",550
6000013,225,60590524261,"SAWPA",551
5999920,225,60590524261,"SAWPA",552
5999930,225,60590524261,"SAWPA",553
5999975,225,60590524261,"SAWPA",554
6000686,225,60590524261,"SAWPA",555
6000029,225,60590524261,"SAWPA",556
6001467,225,60590524261,"SAWPA",557
5999998,225,60590524261,"SAWPA",558
6000400,225,60590524261,"SAWPA",559
6000082,225,60590524261,"SAWPA",560
6048063,225,60590626143,"SAWPA",561
6050601,225,60590626143,"SAWPA",562
6048086,225,60590626143,"SAWPA",563
6051007,225,60590626143,"SAWPA",564
6047965,225,60590626143,"SAWPA",565
6048057,225,60590626143,"SAWPA",566
6051012,225,60590626143,"SAWPA",567
6047988,225,60590626143,"SAWPA",568
6043344,225,60590626143,"SAWPA",569
6048073,225,60590626143,"SAWPA",570
6051006,225,60590626143,"SAWPA",571
6048085,225,60590626143,"SAWPA",572
6047994,225,60590626143,"SAWPA",573
6043359,225,60590626143,"SAWPA",574
6048056,225,60590626143,"SAWPA",575
6048081,225,60590626143,"SAWPA",576
6048025,225,60590626143,"SAWPA",577
6048048,225,60590626143,"SAWPA",578
6047960,225,60590626143,"SAWPA",579
6053056,225,60590626143,"SAWPA",580
6011755,308,60590626213,"SAWPA",581
6011899,308,60590626213,"SAWPA",582
6019408,225,60590626213,"SAWPA",583
6012544,225,60590626213,"SAWPA",584
6010381,225,60590626213,"SAWPA",585
6024739,225,60590626213,"SAWPA",586
6019366,225,60590626213,"SAWPA",587
6024760,225,60590626213,"SAWPA",588
6011742,308,60590626213,"SAWPA",589
6011723,308,60590626213,"SAWPA",590
6024729,225,60590626213,"SAWPA",591
6024562,225,60590626213,"SAWPA",592
6010556,225,60590626213,"SAWPA",593
6024822,225,60590626213,"SAWPA",594
6010487,225,60590626213,"SAWPA",595
6019378,225,60590626213,"SAWPA",596
6024639,225,60590626213,"SAWPA",597
6019297,225,60590626213,"SAWPA",598
6021915,225,60590626213,"SAWPA",599
6019364,225,60590626213,"SAWPA",600
6045666,225,60590626282,"SAWPA",601
6094263,225,60590626282,"SAWPA",602
6045611,225,60590626282,"SAWPA",603
6056468,225,60590626282,"SAWPA",604
6045594,225,60590626282,"SAWPA",605
6094253,225,60590626282,"SAWPA",606
6045713,225,60590626282,"SAWPA",607
6045595,225,60590626282,"SAWPA",608
6094278,225,60590626282,"SAWPA",609
6045703,225,60590626282,"SAWPA",610
6094246,225,60590626282,"SAWPA",611
6045641,225,60590626282,"SAWPA",612
6094250,225,60590626282,"SAWPA",613
6094242,225,60590626282,"SAWPA",614
6094273,225,60590626282,"SAWPA",615
6045577,225,60590626282,"SAWPA",616
6094315,225,60590626282,"SAWPA",617
6094287,225,60590626282,"SAWPA",618
6045708,225,60590626282,"SAWPA",619
6045689,225,60590626282,"SAWPA",620
6056847,225,60590626291,"SAWPA",621
6057089,225,60590626291,"SAWPA",622
6058361,225,60590626291,"SAWPA",623
6056854,225,60590626291,"SAWPA",624
6058376,225,60590626291,"SAWPA",625
6057110,225,60590626291,"SAWPA",626
6056736,225,60590626291,"SAWPA",627
6056715,225,60590626291,"SAWPA",628
6056647,225,60590626291,"SAWPA",629
6058430,225,60590626291,"SAWPA",630
6056689,225,60590626291,"SAWPA",631
6058543,225,60590626291,"SAWPA",632
6057067,225,60590626291,"SAWPA",633
6056705,225,60590626291,"SAWPA",634
6058501,225,60590626291,"SAWPA",635
6056594,225,60590626291,"SAWPA",636
6057199,225,60590626291,"SAWPA",637
6056628,225,60590626291,"SAWPA",638
6056855,225,60590626291,"SAWPA",639
6057156,225,60590626291,"SAWPA",640
6044313,365,60590630072,"SAWPA",641
6041686,365,60590630072,"SAWPA",642
6041801,365,60590630072,"SAWPA",643
6042000,365,60590630072,"SAWPA",644
6042349,365,60590630072,"SAWPA",645
6041729,365,60590630072,"SAWPA",646
6048331,365,60590630072,"SAWPA",647
6044370,365,60590630072,"SAWPA",648
6044266,365,60590630072,"SAWPA",649
6041927,365,60590630072,"SAWPA",650
6041734,365,60590630072,"SAWPA",651
6041903,365,60590630072,"SAWPA",652
6041996,365,60590630072,"SAWPA",653
6042024,365,60590630072,"SAWPA",654
6041639,365,60590630072,"SAWPA",655
6041718,365,60590630072,"SAWPA",656
6052186,365,60590630072,"SAWPA",657
6041764,365,60590630072,"SAWPA",658
6042036,365,60590630072,"SAWPA",659
6044349,365,60590630072,"SAWPA",660
6053797,225,60590630091,"SAWPA",661
6094533,225,60590630091,"SAWPA",662
6034017,365,60590630091,"SAWPA",663
6034645,365,60590630091,"SAWPA",664
6094368,225,60590630091,"SAWPA",665
6034957,365,60590630091,"SAWPA",666
6034022,365,60590630091,"SAWPA",667
6053606,225,60590630091,"SAWPA",668
6095315,225,60590630091,"SAWPA",669
6034352,365,60590630091,"SAWPA",670
6049402,225,60590630091,"SAWPA",671
6053791,365,60590630091,"SAWPA",672
6031686,365,60590630091,"SAWPA",673
6053591,225,60590630091,"SAWPA",674
6031592,365,60590630091,"SAWPA",675
6034574,365,60590630091,"SAWPA",676
6053650,225,60590630091,"SAWPA",677
6049508,225,60590630091,"SAWPA",678
6094482,225,60590630091,"SAWPA",679
6031636,365,60590630091,"SAWPA",680
6029840,154,60590631032,"SAWPA",681
6034001,154,60590631032,"SAWPA",682
6029650,154,60590631032,"SAWPA",683
6029656,154,60590631032,"SAWPA",684
6030805,154,60590631032,"SAWPA",685
6029812,154,60590631032,"SAWPA",686
6029793,154,60590631032,"SAWPA",687
6029963,154,60590631032,"SAWPA",688
6029924,154,60590631032,"SAWPA",689
6029761,154,60590631032,"SAWPA",690
6030897,154,60590631032,"SAWPA",691
6029707,154,60590631032,"SAWPA",692
6029964,154,60590631032,"SAWPA",693
6030821,154,60590631032,"SAWPA",694
6030851,154,60590631032,"SAWPA",695
6029746,154,60590631032,"SAWPA",696
6029724,154,60590631032,"SAWPA",697
6029847,154,60590631032,"SAWPA",698
